Created,Polarity,Favorite_Count,Retweet_Count,ID, User_Name,Tweet
4/8/17 20:14,0.136363636,0,0,8.50804E+17,Yeah_Zack,"b'@Aprado99_ Nah I got the hobbit, batman 3, Jurassic world and the new Lego Star Wars'"
4/8/17 20:13,0,0,0,8.50804E+17,SarjisHemmo,b'Will We See Isla Sorna (Site B) Again? | Jurassic World\xc2\xa02 https://t.co/PoCQWh9NTM https://t.co/8lFa9fyslC'
4/8/17 20:03,-0.4,0,0,8.50801E+17,dipongkorroy5,b'I added a video to a @YouTube playlist https://t.co/SIWgYwUlPE Jurassic World Dinosaurs by BabyBus - Android Gameplay Video - Game For'
4/8/17 20:00,0.370833333,0,0,8.50801E+17,ZSomji16,b'I liked a @YouTube video from @typicalgamer https://t.co/FhYKwhlvXD GTA 5 Mods - JURASSIC WORLD w/ T-REX ATTACK MOD!! GTA 5 T-Rex Mod'
4/8/17 20:00,0,0,0,8.50801E+17,flawlessideas,b'LEGO Jurassic World Dilophosaurus Ambush 75916 Building Kit - https://t.co/eR5zVjqu9M'
4/8/17 19:53,0,4,0,8.50799E+17,bhopeex3,"b""I should be cleaning my room, but instead I'm eating a salad and watching Jurassic world waiting for Georgia to wake up \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f"""
4/8/17 19:51,1,0,0,8.50798E+17,Sale_Fox,"b'Best part of ""Jurassic World"" https://t.co/OCpui6OW04'"
4/8/17 19:34,-0.1,0,0,8.50794E+17,bbangmina_93,"b'@WORLDERPE resident evil, maze runners, Jurassic world/park, uh I have a lot but on my hardisk lol )'"
4/8/17 19:28,0,0,0,8.50792E+17,styhuang,b'#10: LEGO Jurassic World - Xbox 360 Standard Edition https://t.co/sMWREvFtVf'
4/8/17 19:24,0,3,1,8.50791E+17,BlondieSheep,b'@BryceDHoward Are raptors allowed to drive at Jurassic World? This one did at @WizardWorld ! https://t.co/xyKantwLkz'
4/8/17 19:24,0.7,0,0,8.50791E+17,TundraM9,b'@Justinator5000 maybe but is Lego Jurassic World any good ? think im set on it'
4/8/17 19:21,0,0,0,8.50791E+17,TundraM9,"b""@Justinator5000 looked into it but don't think it's for me tbh .... was thinking of getting either Lego Avengers or Lego Jurassic World"""
4/8/17 19:21,0.15,6,2,8.50791E+17,TheOnlyTrout,"b""As an aside, I feel like it's worth noting that Troutcave!Me predates Chris Pratt in Jurassic World by several year\xe2\x80\xa6 https://t.co/DTm6g4Iw1J"""
4/8/17 19:17,0,0,0,8.5079E+17,TheGoatingDead,"b'""Jurassic World Hide and Seek"" at https://t.co/MqLht4zrBc'"
4/8/17 19:17,-0.65,0,0,8.5079E+17,bpatts31,b'@prattprattpratt just seen part of the set for Jurassic World 2! Looks insane! Been over Hawley common with the wife and kids..'
4/8/17 19:12,-0.125,6,0,8.50788E+17,nicolecieux,"b""existing just to have a baby. other stuff. with colin though? jurassic world is the biggest reason he's problematic, and he's addressed"""
4/8/17 19:10,0,0,0,8.50788E+17,ShellyBeany88,"b'Jurassic world (at @TheFranklin Institute in Philadelphia, PA) https://t.co/RzRLpK1Q4Q'"
4/8/17 19:05,0.2,0,0,8.50787E+17,criminaImix,b'nick robinson in jurassic world really was the peak of my life'
4/8/17 19:04,0.5,1,0,8.50787E+17,HanBrolo77,b'How @BradJost feels when I tell him that Jurassic Park III is better than The Lost World. https://t.co/RzKyImk0JX'
4/8/17 18:48,0,0,0,8.50782E+17,Kreeah,b'people mag. Chris Pratt. Jurassic World 2 on Instagram.'
4/8/17 18:47,-0.4,0,0,8.50782E+17,ptkaczyk51,"b""I'm earning #mPLUSRewards in Jurassic World: The Game. https://t.co/XpUHfqBgff"""
4/8/17 18:42,0.025,0,0,8.50781E+17,jpandrew2000,"b'Hi @colintrevorrow, i`m J.P. Andrews, a small, but exciting fan of Jurassic World.'"
4/8/17 18:35,-0.75,5,2,8.50779E+17,CysPlanet,b'OUR SERVER GOT NUKE!!! NOOO!!! :( | Minecraft Jurassic World 2  https://t.co/6U73WwI36v https://t.co/F0gJ2V2B0P'
4/8/17 18:27,0,0,0,8.50777E+17,shasaasik,b'[2015] Jurassic World Subtitle Indonesia: Info : Nama Film : Jurassic World Tanggal Rilis\xe2\x80\xa6 https://t.co/hKwa1hjna0'
4/8/17 18:23,-0.4,0,0,8.50776E+17,GoDucks1167,"b""I'm earning #mPLUSRewards in Jurassic World: The Game. https://t.co/ISqB4wH3oq"""
4/8/17 18:20,0,0,0,8.50775E+17,TheGoatingDead,"b'I just downloaded a map called ""Jurassic World Hide and Seek"" at https://t.co/MqLht4zrBc'"
4/8/17 18:19,0.5,0,0,8.50775E+17,DViguana,b'Jurassic World is the love of my life'
4/8/17 18:18,0.5,1,0,8.50775E+17,btgates35,b'I need more Jurassic World 2 news'
4/8/17 18:15,0,0,0,8.50774E+17,hoalyhong4,b'I added a video to a @YouTube playlist https://t.co/zqEvXS4WEa Candy Surprise Toys in Cups Minions Mega Bloks Jurassic World Dinosaur'
4/8/17 18:14,0,7,1,8.50774E+17,DinaGiancarlo,b'Went to Jurassic World today! https://t.co/HOmmv4iXFR'
4/8/17 18:13,0,0,0,8.50774E+17,samonsterX,"b""Don't get me started on Jurassic world tho. (lms if you want me to rant about jw)"""
4/8/17 18:13,-0.2,0,0,8.50774E+17,likesimmons,"b""@matheuslmiguel @BryceDHoward Actually, i am in Jurassic World 2. But it's a secret yet \xf0\x9f\x99\x88"""
4/8/17 18:13,0,0,0,8.50774E+17,ebaydeals7,b'#JurassicPark Loot Crate Exclusive Jurassic World METAL Sign March Primal Raptor Jurassic Park\xe2\x80\xa6 https://t.co/AnLaGubK6r'
4/8/17 18:11,1,2,0,8.50773E+17,greg_the_gooner,b'Very impressed with the Jurassic World exhibit in Osterley Park. Impressive animatronics. All the JP favourites are\xe2\x80\xa6 https://t.co/P454UytW16'
